3140.737	75.98877	132.4214	233.9036	1	10.2659	0	79.7551	0
3140.862	78.08968	133.1538	234.1954	1	9.7177	0	79.2983	0
3140.987	79.20599	133.2042	233.9719	1	9.087	0	79.3865	0
3141.112	79.10829	132.3073	233.4313	1	8.5844	0	80.0708	0
3141.237	78.18649	130.7828	232.7484	1	8.1524	0	81.3102	0
3141.362	76.75657	128.8571	231.9213	1	7.4643	0	82.6114	0
3141.487	75.14289	126.761	230.9082	1	6.4653	0	83.9028	0
3141.612	73.63413	124.702	229.6486	1	5.5501	0	84.8876	0
3141.737	72.4025	122.8251	228.1256	1	5.3364	0	85.2726	0
3141.862	71.21192	121.0496	226.6594	1	6.0155	0	84.9714	0
3141.987	69.89277	119.4249	225.5354	1	6.6885	0	84.654	0
3142.112	68.39097	117.8898	224.9061	1	6.6086	0	84.8259	0
3142.237	66.73124	116.2618	224.7878	1	6.353	0	85.0217	0
3142.362	65.02668	114.1478	225.0077	1	7.479	0	84.1932	0
3142.487	63.43068	111.152	225.0248	1	10.1025	0	82.7428	0
3142.612	61.94139	107.7603	224.5223	1	12.9341	0	81.1332	0
3142.737	60.55241	104.4931	223.4721	1	14.6137	0.7701	79.6736	0
3142.862	59.25246	101.7878	221.9925	1	15.6428	2.4701	77.7889	0
3142.987	58.0303	99.93152	220.3228	1	17.023	5.6453	74.0386	0
3143.112	56.90883	98.97738	218.8732	1	18.6527	10.1668	68.6255	0
3143.237	55.93184	98.39104	217.9704	1	19.5725	15.1501	63.2976	0
3143.362	55.15425	97.95473	217.6495	1	18.547	18.6331	61.1221	0
3143.487	54.63229	97.62655	217.897	1	15.9463	19.7019	62.6738	0
3143.612	54.40605	97.38396	218.6482	2	11.1966	17.6255	69.2179	0
3143.737	54.49457	97.1731	219.8044	2	8.8886	17.0071	71.8935	0
3143.862	54.93456	96.96431	221.2579	2	7.9301	15.6316	73.9529	0
3143.987	55.61546	96.77489	222.775	2	7.6081	12.4949	77.0476	0
3144.112	56.52369	96.59756	224.2061	2	7.5224	8.4981	80.5951	0
3144.237	57.62866	96.47913	225.3962	2	7.7067	4.9349	83.3115	0
3144.362	58.87691	96.52383	226.199	2	8.2918	2.243	84.7134	0
3144.487	60.15693	97.00144	226.4291	1	9.3199	0.4614	84.7962	0
3144.612	61.30489	97.95161	226.1447	1	10.9685	0.0298	83.289	0
3144.737	62.33045	99.06565	225.6014	1	13.7908	0	80.5788	0
3144.862	63.33167	100.0638	224.9678	1	17.6543	0	77.053	0
3144.987	64.38916	100.7266	224.3723	1	21.3391	0	73.7779	0
3145.112	65.51956	100.9501	223.8824	1	23.2122	0	71.917	0
3145.237	66.50276	100.8351	223.5005	1	23.5061	0	71.1862	0
3145.362	67.26942	100.7478	223.2251	1	22.5298	0	71.5709	0
3145.487	67.96557	100.8179	223.1259	1	20.8727	0	72.7335	0
3145.612	68.79047	101.1538	223.2174	1	19.2444	0	74.0994	0
3145.737	69.91956	101.8824	223.4276	1	17.8047	0	75.3378	0
3145.862	71.37855	103.3174	223.465	1	16.31	0	76.518	0
3145.987	72.7154	105.6465	222.8089	1	14.9106	0	77.5666	0
3146.112	73.5317	108.4952	221.5884	1	14.1765	0	77.9728	0
